"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Mauritius","MUS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.004","53.984","53.889","53.824","53.676","53.559","53.47","53.373","53.139","53.026","51.799","52.965","54.978","53.415","53.101","53.153","52.719","53.549","53.599","54.076","53.434","53.674","54.716","54.871","55.244","54.933","55.172","54.787","55.28","50.353","48.232","51.692","52.808",
"Malawi","MWI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.449","76.289","76.348","75.934","76.453","76.479","76.816","76.66","76.638","76.624","76.499","76.496","76.587","76.797","76.832","75.749","74.718","73.641","72.5","71.206","69.867","68.887","67.971","67.083","66.177","65.194","64.211","64.623","65.047","64.354","64.385","65.384","65.5",
"Malaysia","MYS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.166","59.105","58.789","59.035","59.305","59.675","59.729","59.377","59.247","59.469","59.093","59.016","58.812","58.727","58.623","58.663","58.667","58.134","58.213","58.365","59.757","60.756","62.185","62.65","62.712","62.384","62.517","62.978","63.458","62.314","63.028","62.903","62.677",
"North America","NAC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2790290748925","59.9398014864401","60.1592745965296","60.9341109153042","61.3164276350741","61.5514229554677","62.1567578957291","62.471113188116","62.7837365862527","63.0929718570505","62.3810130127162","61.5673224976403","61.2058575453129","61.3134854696973","61.6262671966876","61.9979564521905","61.9083443488288","61.2411155868541","58.5291974670691","57.7868410790737","57.7673855857738","58.1479377899752","58.2457224221391","58.6628231170975","59.0417503340892","59.3785685242083","59.7924887068928","60.1132977066435","60.5028319858833","56.5341012935019","58.1819127747894","59.5130054560653","59.8203528792986",
"Namibia","NAM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.733","44.855","44.675","44.394","42.877","41.675","40.419","41.31","42.238","43.142","42.947","42.871","42.767","43.06","43.271","43.676","43.71","44.012","44.043","44.366","46.092","47.882","49.958","49.564","48.056","46.335","46.67","47.175","47.128","45.462","45.866","47.342","47.846",
"New Caledonia","NCL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.269","53.007","53","53.019","53.337","53.446","53.706","53.584","53.795","53.967","54.239","54.357","54.445","54.52","54.791","55.087","55.234","55.305","55.406","55.338","55.277","55.124","54.863","54.598","54.161","53.647","53.171","52.024","51.322","49.731","49.672","50.683","50.855",
"Niger","NER","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.756","77.765","77.766","77.768","77.731","77.752","77.759","77.886","77.894","77.866","77.898","77.702","77.493","77.016","76.787","77.341","77.81","78.195","78.507","78.918","79.266","75.961","74.602","73.187","73.137","73.138","73.113","73.101","73.065","72.292","71.987","72.923","73.05",
"Nigeria","NGA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.382","58.38","58.128","58.023","57.868","57.935","57.961","57.946","57.839","57.815","57.872","58.067","58.094","58.13","58.019","58.044","58.036","58.059","58.098","58.124","58.133","57.845","57.591","57.341","57.054","56.659","56.293","56.006","55.805","55.026","55.507","56.703","56.997",
"Nicaragua","NIC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.225","53.222","53.117","53.264","53.559","54.245","54.743","55.164","55.512","55.845","56.151","56.298","56.575","57.628","58.595","58.958","59.546","59.046","58.125","58.646","59.735","60.952","61.224","62.033","62.052","62.702","63.226","61.797","61.408","60.295","60.384","62.051","62.455",
"Netherlands","NLD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.472","54.794","54.483","54.673","54.961","55.877","57.582","58.982","60.218","61.796","62.819","63.226","62.425","61.882","59.707","60.401","61.862","62.926","62.593","61.604","61.326","61.217","60.248","59.612","59.957","60.238","60.912","61.808","62.59","62.084","62.201","63.118","63.735",
"Norway","NOR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.608","58.297","58.101","58.877","59.009","61.125","62.79","64.365","64.463","64.672","64.54","64.566","63.253","63.1","62.763","63.471","64.774","65.745","64.365","63.32","63.087","63.279","62.825","62.522","62.112","61.412","60.988","61.483","61.626","60.779","63.161","63.469","62.959",
"Nepal","NPL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.684","36.657","36.653","36.673","36.71","36.671","36.644","36.63","36.625","36.631","36.571","36.505","36.429","36.338","36.229","36.179","36.098","35.992","35.877","35.768","35.648","35.575","35.527","35.481","35.413","35.539","35.665","35.79","35.926","34.597","34.963","35.84","36.041",
"Nauru","NRU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.049","56.599","57.088","58.757","60.567","61.474","60.96","60.019","60.549","61.241","62.218","62.998","63.151","64.227","65.092","65.558","65.925","65.548","63.998","63.511","63.895","63.316","63.822","64.96","65.052","66.357","67.558","67.823","67.641","67.009","68.114","68.961","69.401",
"OECD members","OED","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4099491319662","55.996909959215","55.421516348593","55.5042801906034","55.5676425083595","55.6704955022625","55.9933244308591","55.9627499921191","55.9712343910894","56.1646563783093","56.057154834737","55.6482845547674","55.5360606723012","55.4509394780655","55.8611280042638","56.300699608099","56.581406596777","56.4867440481912","55.0916477482885","54.8519207768928","55.0568286680805","55.1866996916393","55.2097598684037","55.4825089917741","55.8351537612073","56.2573961517958","56.7091373367187","57.1313904025924","57.3654125705108","55.0042129016617","56.1891863854955","57.4097920958597","57.8039226806596",
"Oman","OMN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.168","54.883","55.699","55.806","55.275","54.778","54.256","53.821","53.519","53.095","52.879","52.969","53.106","53.235","53.467","53.927","54.496","55.283","56.234","58.008","60.389","62.928","65.04","66.208","67.003","67.899","68.737","69.08","68.425","64.355","65.158","66.671","67.286",
"Other small states","OSS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.6788355898684","54.0875426243258","53.4686473660045","53.1993165855292","52.822726317653","52.5870220227594","52.3567282225298","52.360556466215","52.3127556221022","52.3343707676991","52.1661517196414","52.1790279910954","52.2782452987827","52.2579123705693","52.5679659676349","53.3851671726831","54.1106210035388","54.6894715376826","54.468548170861","54.2111813666664","54.4110638665111","54.6233627895927","54.9587580977399","55.3147616519196","55.6682830599445","55.8848341689284","56.2804669530033","56.5905133712939","56.8131127038169","55.0447967007703","55.1597817335127","56.4171226382903","56.667713296058",
"Pakistan","PAK","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.39","49.39","48.912","48.862","48.076","48.951","49.826","49.657","49.885","50.115","50.135","50.155","50.295","50.435","50.088","49.74","49.85","49.87","50.267","50.668","50.364","49.234","49.932","50.067","50.173","50.5","49.701","48.91","49.108","48.511","49.387","49.768","49.725",
"Panama","PAN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.622","55.13","56.503","56.729","57.696","57.567","57.511","56.88","57.376","57.803","58.183","58.634","58.745","59.216","59.441","58.661","58.596","60.046","60.397","59.365","59","60.783","61.505","60.952","60.918","60.907","60.104","61.523","61.869","52.58","55.839","57.778","58.404",
"Peru","PER","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.162","55.892","56.943","58.01","59.927","61.128","62.539","63.437","64.74","62.515","65.311","66.522","68.051","68.672","69.55","72.965","75.038","75.068","75.468","76.387","75.913","75.918","75.08","74.586","73.418","72.561","74.159","74.486","74.745","63.972","68.262","69.718","70.034",
"Philippines","PHL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.374","59.397","59.402","59.379","59.337","59.241","59.14","59.199","59.14","59.047","59.054","59.043","58.982","59.336","59.25","58.932","59.159","58.798","59.068","59.212","59.996","59.569","59.299","59.932","59.525","59.927","57.632","57.6","58.109","53.37","54.55","58.053","58.891",
"Palau","PLW","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.976","70.471","69.801","69.59","69.791","69.435","69.718","70.075","70.06","70.354","68.387","66.282","64.141","61.906","59.621","57.254","54.845","52.346","49.862","47.373","47.114","47.013","46.919","46.594","46.45","46.342","46.244","46.288","46.155","45.548","45.235","46.173","45.991",
"Poland","POL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.922","52.721","51.968","51.132","50.873","50.933","50.952","51.124","49.26","47.378","46.343","44.549","44.339","44.177","45.38","46.728","48.817","50.65","50.717","50.589","50.78","50.81","50.727","51.801","52.503","53.412","54.366","54.908","55.119","55.074","56.023","56.883","57.275",
"Pre-demographic dividend","PRE","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.7645292400147","63.6722249136996","63.4710842398391","63.3895480256992","63.4458472901646","63.4977475802657","63.4886146324229","63.4082716869586","63.2833655472596","63.1873669863496","63.1728356930918","63.170986958004","63.1327820560793","63.1632155730489","63.1355327005317","63.0426753283984","62.960494239613","62.7628477817172","62.473613972069","62.098741452845","61.8480993717551","61.5503644297271","61.4126499784869","61.2200957024697","61.0237969229374","60.8828225257247","60.390298210573","60.2129760596305","60.0103441463549","58.951772471","59.2101067775492","59.8470244225521","59.8689488780647",
"Puerto Rico","PRI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.255","37.855","39.152","39.805","39.678","40.486","41.117","41.15","41.74","41.309","40.818","40.684","41.208","41.858","42.286","42.03","41.088","39.657","36.72","35.154","34.141","34.525","34.503","34.56","35.218","35.368","35.68","36.774","37.505","36.991","37.365","39.099","38.953",
"Korea, Dem. People's Rep.","PRK","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.14","71.518","71.725","71.815","72.075","72.271","72.578","72.526","72.143","72.175","72.029","72.042","71.988","71.966","71.862","71.967","72.063","71.997","72.074","72.17","72.099","72.045","72.012","72.023","72.087","71.915","72.165","72.429","72.445","70.817","71.038","72.306","72.351",
"Portugal","PRT","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.167","57.055","55.684","54.528","54.035","53.506","53.946","57.779","57.882","58.484","59.077","59.22","58.19","57.632","57.171","57.312","57.252","57.347","55.574","54.636","52.82","50.8","49.683","50.635","51.287","51.98","53.712","54.978","55.422","54.056","54.006","55.078","55.358",
"Paraguay","PRY","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.698","65.704","65.866","66.575","67.673","64.281","66.408","66.875","65.914","63.942","64.656","62.294","62.996","66.724","66.893","63.51","65.579","66.237","65.819","64.644","64.748","68.365","66.81","64.542","64.832","66.297","65.89","67.4","67.619","64.826","66.663","65.816","66.901",
"West Bank and Gaza","PSE","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.77","36.629","36.558","36.608","36.429","36.531","36.12","35.687","35.508","35.971","28.758","26.049","29.845","29.349","30.904","31.286","32.623","30.358","31.446","31.432","34.081","33.677","33.486","33.473","33.857","33.291","32.701","32.04","33.052","30.341","31.925","34.003","",
"Pacific island small states","PSS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3641759432122","62.3807702524222","62.4855738899323","62.5604735966271","62.5003296790797","62.4979916567075","62.4351353229281","62.3684698993685","62.3606602855787","62.4368313750551","62.4731710587037","62.4817998049243","62.4645224833871","62.4962330723894","62.1201116544777","62.665547701662","63.2219483035594","63.8000374410587","64.4243207358816","64.9902997655715","65.5167456118955","64.9152963137557","64.4187188033513","63.8998756884197","63.7237083319586","63.4599419741628","63.4560647519134","63.5214408802609","63.64328491687","62.5250702910809","62.4915799621806","63.8667571360917","64.3865880993863",
"Post-demographic dividend","PST","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6391669060965","56.1313274638612","55.5645546708827","55.6043729605917","55.6149028597563","55.6071041745907","55.8643045196737","55.7976493307181","56.0232219884359","56.4371718264429","56.3827094827788","56.1538467853096","56.0708060812807","56.1386413605802","56.4701112964715","56.8944919321099","57.22581056362","57.1124947177631","55.5720773419707","55.1708956342004","55.2115669662008","55.2202380867647","55.2483882746758","55.5576002670342","55.8963135007478","56.3677612779784","56.8572445904066","57.3562551915118","57.7944304498782","55.8517972661958","56.6033603370146","57.977794434273","58.2772635714547",
"French Polynesia","PYF","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.717","52.657","52.645","52.549","52.585","52.615","52.391","52.177","51.97","51.776","51.478","51.199","50.875","50.594","50.276","49.891","49.567","49.525","49.529","49.467","49.466","49.522","49.623","49.747","49.846","49.89","49.899","49.878","49.852","48.606","49","49.716","49.597",
"Qatar","QAT","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.724","81.419","81.484","81.48","81.561","81.562","80.772","80.43","80.395","80.332","80.582","80.732","81.093","80.834","81.474","82.886","84.73","85.865","86.327","86.242","86.007","85.873","86.059","86.639","87.241","87.396","87.368","87.395","87.323","87.493","87.518","88.518","88.753",
"Romania","ROU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.754","62.046","61.996","61.897","61.79","60.432","62.357","61.435","60.888","59.921","59.035","53.085","52.043","51.308","50.073","50.974","51.259","51.354","50.705","51.051","50.225","50.902","50.658","51.139","50.826","50.551","52.231","52.676","52.984","52.29","48.215","48.894","48.743",
"Russian Federation","RUS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.191","62.525","60.149","56.87","55.614","54.546","52.051","50.386","53.229","54.733","54.52","55.516","55.023","55.816","56.493","56.819","58.242","58.599","57.406","57.989","58.759","59.461","59.354","59.539","59.206","59.416","59.309","59.55","59.113","58.162","59.226","59.768","59.148",
"Rwanda","RWA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.422","55.198","54.683","54.033","53.668","54.024","54.507","54.62","54.657","54.665","54.568","54.657","54.36","54.179","53.962","54.047","53.997","54.005","53.904","53.849","53.739","53.736","53.602","53.491","53.441","53.387","53.277","53.883","51.88","55.247","48.951","51.089","51.476",
"South Asia","SAS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6322381048671","50.576750783032","50.5225849404448","50.5352763865435","50.7417916515683","51.1315517162578","51.5007726941802","51.829972244781","52.1120348419187","52.3973042395141","51.9380034731158","51.4678230204125","51.0288661906539","50.6073488715304","50.1449644320922","50.1860914183543","50.2007748037391","50.2036142234588","50.2368090328716","50.3928451337761","49.9003115353358","49.3154874191699","49.2409793532459","49.1096020205023","48.9670663918257","48.778516828593","48.6556940142738","48.2911441493621","48.477697320041","47.1495354391358","48.379965954562","49.838934280827","52.0169066487929",
"Saudi Arabia","SAU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2","49.487","49.06","48.344","47.842","47.557","47.381","47.373","47.561","48.917","49.147","49.32","49.841","50.101","49.888","49.487","49.574","49.755","49.408","50.257","51.127","52.229","52.79","52.707","53.453","54.158","52.304","52.894","55.104","55.604","57.484","58.187","58.517",
"Sudan","SDN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.929","43.057","43.326","43.358","43.512","43.694","43.71","43.427","43.145","42.763","42.613","42.494","42.354","42.212","42.114","42.062","42.04","41.987","42.847","41.751","40.54","40.23","40.131","40.203","40.464","40.416","40.269","40.123","39.974","38.844","39.115","40.034","37.725",
"Senegal","SEN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.229","48.109","48.098","47.94","47.926","47.904","47.909","47.827","47.822","47.738","47.635","47.418","46.81","46.177","45.7","44.985","44.457","43.98","43.546","43.119","42.57","42.538","42.414","42.469","42.415","47.885","44.123","47.53","49.26","48.551","49.12","49.014","48.79",
"Singapore","SGP","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.411","60.411","60.926","61.565","62.116","62.481","63.681","63.334","62.719","63.672","63.685","61.705","61.573","61.593","62.454","64.136","64.069","65.14","63.994","65.874","66.23","66.962","66.81","67.643","68.454","67.993","67.616","67.596","68.262","67.426","67.915","68.694","67.04",
"Solomon Islands","SLB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.598","81.269","81.286","81.123","80.843","80.97","81.14","81.181","81.375","82.127","82.559","82.828","82.994","83.05","83.074","82.99","82.899","82.774","82.787","82.88","82.973","83.295","83.445","83.508","83.572","83.44","83.338","83.298","83.366","82.472","82.457","82.898","83.146",
"Sierra Leone","SLE","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.972","61.85","61.857","61.821","61.916","61.947","61.897","61.947","61.885","61.995","61.922","62.137","62.132","63.849","62.764","61.787","60.853","59.909","58.942","57.956","56.995","56.125","55.276","54.285","53.529","52.964","52.512","52.19","52.079","51.389","51.299","52.11","52.178",
"El Salvador","SLV","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.306","56.347","55.873","58.071","57.167","55.742","55.325","57.875","57.324","57.027","56.522","56.469","57.412","56.102","56.228","56.969","57.513","57.369","55.993","56.942","56.985","57.855","58.257","56.903","56.312","56.599","56.346","56.282","57.279","53.769","56.514","58.19","58.489",
"San Marino","SMR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.99","26.938","27.051","26.827","27.079","27.241","27.594","27.736","27.823","27.967","28.072","28.13","28.155","28.158","28.149","28.174","28.232","28.243","28.233","28.187","28.164","28.042","27.953","27.889","27.991","27.961","27.839","27.693","27.622","27.105","27.024","27.458","27.564",
"Serbia","SRB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.576","50.36","50.1","49.753","49.402","49.042","48.256","48.05","48.306","48.575","48.117","47.246","46.208","44.034","42.488","42.281","43.843","45.584","42.759","40.153","38.374","38.196","39.956","41.9","42.466","45.227","46.764","47.653","49.127","49.436","52.138","54.011","54.327",
"Sub-Saharan Africa (excluding high income)","SSA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9178169079794","64.8168633290951","64.7186611853677","64.7204700255028","64.8381491910285","64.8821960636919","64.8580908764017","64.7735681865435","64.6276121437941","64.5812853050389","64.6343820788453","64.7132668910684","64.7533500725091","64.8561633848353","64.918781708438","64.8787878499435","64.7691700156842","64.592062553624","64.2372938383296","63.6096271153706","63.6602552862049","63.4715304045509","63.4151450971549","63.1816182463071","63.0466120599482","62.9493108340665","62.7400078810719","62.6209805865699","62.4639579704182","61.4526618164615","61.575488093646","62.3660473478551","62.5208882429099",
"South Sudan","SSD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.623","62.572","62.717","62.59","62.625","62.678","63.003","63.002","62.974","62.759","62.815","62.846","62.798","62.723","62.677","62.66","62.65","62.593","62.382","62.276","62.12","61.807","61.927","61.976","62.003","61.438","61.184","61.285","61.491","59.767","60.186","61.732","62.186",
"Sub-Saharan Africa","SSF","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9178169079794","64.8168633290951","64.7186611853677","64.7204700255028","64.8381491910285","64.8821960636919","64.8580908764017","64.7735681865435","64.6276121437941","64.5812853050389","64.6343820788454","64.7132668910684","64.7533500725091","64.8561633848353","64.918781708438","64.8787878499435","64.7691700156842","64.592062553624","64.2372938383296","63.6096271153706","63.6602552862049","63.4715304045509","63.4151450971549","63.1816182463071","63.0466120599482","62.9493108340664","62.7400078810719","62.62098058657","62.4639579704182","61.4526618164615","61.575488093646","62.366047347855","62.5208882429099",
"Small states","SST","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5434882823801","55.0551749323443","54.6350188798869","54.5160091458139","54.3715354519198","54.1693352383301","54.0122576444246","53.9933599133339","53.9134313978755","53.966143187458","53.8293410803575","53.7948907155969","53.8545479626455","54.0034962220923","54.2443982870629","54.9373548488117","55.4837932916999","55.9301325181847","55.4523009648077","55.096975103509","55.2463582683204","55.3752037028154","55.6346452055546","55.9939590874065","56.4488216827032","56.5306335472074","56.9200289373684","57.1849041405297","57.3812725356942","55.4285543557032","55.7198319896709","56.8974199591404","57.2931260087337",
"Sao Tome and Principe","STP","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.007","47.791","47.814","47.71","47.592","47.474","47.259","47.108","46.993","46.842","46.038","44.944","45.614","45.753","45.593","45.44","45.705","45.958","45.953","46.384","46.625","46.988","46.915","46.983","46.968","46.867","46.662","46.508","46.302","45.173","45.445","46.155","46.269",
"Suriname","SUR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.128","39.985","40.47","41.943","43.954","42.454","42.3","41.961","40.271","41.05","41.937","42.865","43.793","44.721","45.341","45.934","46.491","47.091","47.66","48.999","49.31","49.524","50.853","51.185","51.546","51.666","51.711","51.992","52.078","48.361","49.348","49.532","49.917",
"Slovak Republic","SVK","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.085","56.337","54.585","51.715","51.978","53.329","52.575","51.69","49.677","48.544","48.639","48.713","49.585","49.115","49.797","51.23","52.291","53.679","51.803","50.518","50.777","50.938","50.862","52.811","52.814","54.264","55.088","55.898","56.261","55.073","56.35","57.724","58.064",
"Slovenia","SVN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.521","53.151","52.722","52.826","53.419","53.536","54.451","55.186","53.643","53.437","54.434","53.811","52.765","55.247","55.397","55.767","56.821","56.886","55.958","54.893","53.198","52.458","51.463","52.101","52.179","52.07","54.591","55.803","55.495","54.906","55.708","56.538","56.462",
"Sweden","SWE","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.201","61.245","57.596","56.709","57.54","56.957","56.2","56.522","57.832","58.609","59.728","59.527","59.159","58.245","58.172","58.889","59.801","59.899","58.073","57.833","58.727","58.741","59.123","59.323","59.779","60.303","60.877","61.32","61.202","59.977","60.053","61.343","61.769",
